CNPJ_FUNDO;CNPJ_ADMINISTRADOR;DATA_COMPETENCIA;TIPO_CONDOMINIO;FUNDO_EXCLUSIVO;CLASSE_UNICA;COTISTA_VINCULADO;ATIVO_TOTAL;DISPONIBILIDADES;CARTEIRA_TOTAL;OUTROS_ATIVOS_TOTAL;OUTROS_ATIVOS_CURTO_PRAZO;OUTROS_ATIVOS_LONGO_PRAZO;CREDITOS_ADQUIRIDOS;CRED_VENCIDOS_ADIMPLENTES;CRED_VENCIDOS_INADIMPLENTES;CRED_TOTAL_VENC_INADIMPL;CRED_INADIMPLENCIA;CRED_PERFORMADOS;CRED_VENCIDOS_PENDENTES;CRED_EMP_RECUPERACAO;CRED_RECEITA_PUBLICA;CRED_ACAO_JUDICIAL;CRED_CONSTITUICAO_JURIDICA;CRED_PROVISAO_REDUCAO;DICRED_TOTAL;DICRED_CEDENTE;DICRED_VENC_INADIMPL;DICRED_TOTAL_VENC_INAD;DICRED_INADIMPLENCIA;DICRED_PERFORMADOS;DICRED_VENC_PENDENTES;DICRED_EMP_RECUPERACAO;DICRED_RECEITA_PUBLICA;DICRED_ACAO_JUDICIAL;DICRED_PROVISAO_REDUCAO;VALORES_MOBILIARIOS_TOTAL;DEBENTURES;CRI;NOTAS_PROMISSORIAS_COMERCIAIS;LETRAS_FINANCEIRAS;COTAS_FIF;OUTROS_DIREITOS_CREDITORIOS;TITULOS_PUBLICOS_FEDERAIS;CDB;APLICACOES_COMPROMISSADAS;ATIVOS_FINANCEIROS_RF;COTAS_FIDC;DERIVATIVOS_TOTAL;TERMO_COMPRADOR;OPCOES_TITULAR;FUTUROS_AJUSTE_POSITIVO;SWAP_A_RECEBER;COBERTURA_PRESTADA;DEPOSITOS_MARGEM;CARTEIRA_SEGMENTADA_TOTAL;SEGMT_INDUSTRIAL;SEGMT_MERCADO_IMOBILIARIO;SEGMT_AGRONEGOCIO;SEGMT_CARTAO_CREDITO;SEGMT_ACAO_JUDICIAL;SEGMT_PROPRIEDADE_INTELECTUAL;SEGMT_COMERCIAL_TOTAL;SEGMT_COMERCIO;SEGMT_COMERCIO_VAREJO;SEGMT_ARREND_MERCANTIL;SEGMT_SERVICOS_TOTAL;SEGMT_SERVICOS_GERAIS;SEGMT_SERVICOS_PUBLICOS;SEGMT_SERVICOS_EDUCACAO;SEGMT_SERVICOS_ENTRETENIMENTO;SEGMT_FINANCEIRO_TOTAL;SEGMT_FINANC_CREDITO_PESSOA;SEGMT_FINANC_CONSIGNADO;SEGMT_FINANC_CORPORATIVO;SEGMT_FINANC_MIDDLE_MARKET;SEGMT_FINANC_VEICULOS;SEGMT_FINANC_IMOB_EMPRESARIAL;SEGMT_FINANC_IMOB_RESIDENCIAL;SEGMT_FINANC_OUTROS;SEGMT_FACTORING_TOTAL;SEGMT_FACTORING_PESSOA;SEGMT_FACTORING_CORPORATIVO;SEGMT_SETOR_PUBLICO_TOTAL;SEGMT_PRECATORIOS;SEGMT_CREDITOS_TRIBUTARIOS;SEGMT_ROYALTIES;SEGMT_SETOR_PUBLICO_OUTROS;INADIMPLENCIA_TOTAL;INDICE_NPL_PERCENTUAL;TAXA_LIQUIDEZ_PERCENTUAL;CONCENTRACAO_CREDITO_PERCENTUAL;NOME_FUNDO;STATUS;ID_DOCUMENTO;DATA_REFERENCIA_DOC;MENSAGEM_ERRO
50118274000158.0;24361690000172,0;0,0;0,0;0,0;0,0;0,0;60304692,44;26753,05;60172823,03;105116,36;105116,36;0,0;6751923,13;6114309,31;634639,76;179965,58;2974,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41195855,51;40580718,5;545207,38;244206,19;74752,49;0,0;0,0;0,0;0,0;0,0;4822,86;12159186,54;0,0;0,0;0,0;0,0;12159186,54;0,0;65857,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47952601,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47952601,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47952601,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;74752,49;1,1071288662612486;0,044363131487019654;11,196347840954182;ATIVA FIDC NP SUBORDINADA JÚNIOR 1;SUCESSO;753024,0;09/2024;
32156003000105.0;329598000167,0;0,0;0,0;0,0;0,0;0,0;27498026,63;15262,57;27479016,16;3747,9;3747,9;0,0;26303551,85;4826407,05;0,0;0,0;21477144,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1175464,31;0,0;795401,27;0,0;0,0;380063,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26303551,85;0,0;0,0;0,0;0,0;0,0;0,0;26303551,85;26303551,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21477144,8;81,65112043604104;0,055504237468985244;95,65614363506056;ATLÂNTICO CORPORATE FIDC NP 1;SUCESSO;644432,0;11/2023;
44372728000110.0;36113876000191,0;0,0;0,0;0,0;0,0;0,0;150288873,64;46981,71;149947866,84;294025,09;0,0;294025,09;94671247,82;92015336,26;0,0;0,0;56122282,62;0,0;0,0;0,0;0,0;0,0;0,0;53466371,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54471847,41;0,0;0,0;0,0;0,0;54471847,41;0,0;804771,61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;148137618,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;148137618,88;148137618,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;56122282,62;59,28123259419399;0,03126093692906328;62,992852050228464;AURORA RESP LIMITADA FIDC NP 1;SUCESSO;859415,0;02/2025;
46098560000121.0;40434681000110,0;0,0;0,0;0,0;0,0;0,0;2267265492,0;3451749,0;2257454814,0;6358929,0;6358929,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2156558782,0;2061364787,0;0,0;0,0;101861968,0;0,0;0,0;1346414533,0;0,0;0,0;6667973,0;98756117,0;0,0;0,0;0,0;0,0;98756117,0;0,0;2139915,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2163226755,0;2044560317,0;9885388,0;0,0;0,0;0,0;0,0;102234845,0;102234845,0;0,0;0,0;6546205,0;6546205,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;101861968,0;0,0;0,1522428234443397;0,0;AVANTE FIDC NP SUBORDINADA JÚNIOR 1;SUCESSO;547000,0;10/2023;
50314076000160.0;36266751000100,0;0,0;0,0;0,0;0,0;0,0;688661319,03;0,0;687522998,21;1138320,82;1138320,82;0,0;687228046,82;687228046,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;687228046,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;294951,39;0,0;0,0;0,0;0,0;294951,39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;687228046,82;0,0;0,0;0,0;0,0;687228046,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;99,79187560410409;AZO FIDC NP 1;SUCESSO;694003,0;06/2024;
53073256000195.0;34829992000186,0;0,0;0,0;0,0;0,0;0,0;829775462,26;994,69;829774467,57;0,0;0,0;0,0;829742540,81;829742540,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31926,76;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;829742540,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;829742540,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;829742540,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00011987459803774314;99,99603248691997;B-ROL FIDC NP 1;SUCESSO;794532,0;11/2024;
45755835000190.0;62285390000140,0;0,0;0,0;0,0;0,0;0,0;32036239,12;1189,17;31999833,29;35216,66;35216,65;0,01;29769030,08;29769030,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1724408,83;1724408,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;261861,22;0,0;0,0;0,0;0,0;261861,22;0,0;20712,68;0,0;223820,48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31493438,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31493438,91;31493438,91;0,0;0,0;0,0;0,0;0,0;0,00371195256579793;92,92298627342745;B7 PRECATÓRIOS FIDC NP SUBORDINADA JÚNIOR 1;SUCESSO;693845,0;06/2024;
53314685000107.0;34829992000186,0;0,0;0,0;0,0;0,0;0,0;9866325,23;0,0;9866325,23;0,0;0,0;0,0;9800000,0;9800000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;66325,23;0,0;0,0;0,0;0,0;66325,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9800000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9800000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9800000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;99,32776156822473;BACCO CLAIMS FIDC NP SUBORDINADA 1;SUCESSO;777598,0;10/2024;
48960844000100.0;34829992000186,0;0,0;0,0;0,0;0,0;0,0;23790894,73;1151,0;23789743,73;0,0;0,0;0,0;23789743,73;23789743,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23789743,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23789743,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23789743,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,004837985342974951;99,99516201465703;BADWATER FIDC NP 1;SUCESSO;721068,0;07/2024;
46930099000121.0;34829992000186,0;0,0;0,0;0,0;0,0;0,0;22541174,36;15674,6;22525499,76;0,0;0,0;0,0;22306330,42;22306330,42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;219169,34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22306330,42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22306330,42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22306330,42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,06953763699115453;98,95815570098807;BALLANGEN 82 FIDC NP 1;SUCESSO;699530,0;06/2024;
50792099000180.0;12063256000127,0;0,0;0,0;0,0;0,0;0,0;10751427,05;1000,0;10600527,29;149899,76;149899,76;0,0;7402375,17;7248140,29;0,0;0,0;231750,36;0,0;0,0;0,0;0,0;0,0;0,0;77515,48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3198152,12;0,0;0,0;0,0;0,0;3198152,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7479890,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7479890,65;7479890,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;231750,36;3,1307567460134558;0,00930109087239726;68,85016412774712;BAMAQ CAPITAL FIDC NP SUBORDINADA 1;SUCESSO;735238,0;08/2024;
58954368000179.0;62285390000140,0;0,0;0,0;0,0;0,0;0,0;15103416,0;987,3;15102428,7;0,0;0,0;0,0;14910001,32;14910001,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;192427,38;0,0;0,0;0,0;0,0;192427,38;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14910001,32;0,0;0,0;8822256,59;0,0;0,0;0,0;6087744,73;6087744,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,006536931777552839;98,71939778391855;BELLAGIO FIDC NP 1;SUCESSO;895246,0;04/2025;
47425628000100.0;62285390000140,0;0,0;0,0;0,0;0,0;0,0;48409845,89;0,0;48394461,22;15384,67;15384,67;0,0;48389876,31;48389876,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4584,91;0,0;0,0;0,0;0,0;4584,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48389876,31;0,0;0,0;0,0;0,0;48389876,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;99,95874892879152;BIOENERGY FIDC NP 1;SUCESSO;711494,0;07/2024;
49682304000175.0;62285390000140,0;0,0;0,0;0,0;0,0;0,0;37517396,91;1000,0;37474125,16;42271,75;42271,69;0,06;21083686,16;21083686,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6824315,68;6694391,37;0,0;0,0;134684,58;0,0;0,0;0,0;0,0;0,0;4760,27;9562044,58;0,0;0,0;0,0;0,0;9562044,58;0,0;4078,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27912762,11;0,0;0,0;0,0;0,0;0,0;0,0;27912762,11;27912762,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;134684,58;0,6388094519046853;0,0026654301267193116;56,197092273159;BLESS FIDC NP LP SUBORDINADA JÚNIOR 1;SUCESSO;693864,0;06/2024;
34218194000118.0;34829992000186,0;0,0;0,0;0,0;0,0;0,0;36305449,69;0,0;918,86;36304530,83;1537,5;36302993,33;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;918,86;0,0;0,0;0,0;0,0;918,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;BLESSED FIDC NP 1;SUCESSO;782205,0;10/2024;
58944590000190.0;329598000167,0;0,0;0,0;0,0;0,0;0,0;53453549,5;2791,26;53439623,81;11134,43;11104,44;29,99;51546084,08;51546084,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1893539,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51546084,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48831277,07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48831277,07;0,0;0,0;0,0;2714807,01;2714807,01;0,0;0,0;0,0;0,0;0,0;0,005221842190292715;96,43154582278956;BONA FIDE FIDC NP SUBORDINADA MEZANINO 1;SUCESSO;1056373,0;11/2025;
33498764000108.0;16695922000109,0;0,0;0,0;0,0;0,0;0,0;14829810,42;3890,41;14825920,01;0,0;0,0;0,0;14228642,63;14236198,24;0,0;0,0;2387438,65;0,0;0,0;0,0;0,0;0,0;0,0;2394994,26;232595,0;353633,57;0,0;0,0;560926,28;0,0;0,0;0,0;0,0;0,0;681964,85;1946,33;0,0;0,0;0,0;0,0;1946,33;0,0;0,0;0,0;0,0;0,0;362736,05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17538196,74;0,0;151690,15;0,0;0,0;0,0;0,0;14277677,89;14277677,89;0,0;0,0;523051,63;504850,98;0,0;18200,65;0,0;2585777,07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2585777,07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2387438,65;16,77910333460951;0,026233713647163398;95,94622066652151;BRADC RESP LIMITADA NP SÊNIOR 1;SUCESSO;963108,0;07/2025;
32321319000105.0;16695922000109,0;0,0;0,0;0,0;0,0;0,0;1752409,53;197,5;1723144,4;29067,63;29067,63;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1515572,55;3713185,05;0,0;0,0;12658159,26;0,0;0,0;0,0;0,0;0,0;14855771,76;207571,85;0,0;0,0;0,0;0,0;207571,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16371344,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3625939,97;3625939,97;0,0;0,0;0,0;12745404,34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12745404,34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12658159,26;0,0;0,011270196641763298;0,0;BRAFIC CONSTRUÇÃO CIVIL RESP LIMITADA FIDC NP SUBORDINADA JÚNIOR 1;SUCESSO;614563,0;02/2024;
41341254000150.0;62285390000140,0;0,0;0,0;0,0;0,0;0,0;72383354,34;40406,79;72336421,82;6525,73;6525,73;0,0;55089498,35;52769074,34;1389162,21;565316,36;4408026,22;0,0;722634,89;0,0;0,0;0,0;0,0;3476764,42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;17091832,01;0,0;0,0;0,0;0,0;17091832,01;0,0;155091,46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;58566262,77;0,0;0,0;0,0;0,0;0,0;0,0;58566262,77;58566262,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4408026,22;8,001572626409658;0,05582331790013587;76,10796550161646;BS PLUS FIDC NP 1;SUCESSO;772820,0;10/2024;
46744586000108.0;34829992000186,0;0,0;0,0;0,0;0,0;0,0;548517234,99;5304478,02;543212756,97;0,0;0,0;0,0;535219136,08;535219136,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7993620,89;0,0;0,0;0,0;0,0;7993620,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;535219136,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;535219136,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;535219136,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,967057675060421;97,57562788154826;BYRON 61 FIDC NP SUBORDINADA 1;SUCESSO;587524,0;12/2023;
46879163000197.0;34829992000186,0;0,0;0,0;0,0;0,0;0,0;20558173,82;23906,81;19687899,27;846367,74;0,0;846367,74;18412389,27;18412389,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1275510,0;0,0;0,0;1275510,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18412389,27;0,0;0,0;0,0;0,0;11000000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7412389,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7412389,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,11628858773799393;89,56237762756692;CAPITAL MULTICRÉDITOS FIDC NP SUBORDINADA 1;SUCESSO;681324,0;05/2024;
43145848000111.0;34829992000186,0;0,0;0,0;0,0;0,0;0,0;69154909,87;14744,62;64633815,05;4506350,2;0,0;4506350,2;54510400,28;54510400,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;106640,5;0,0;0,0;0,0;0,0;106640,5;0,0;0,0;0,0;0,0;0,0;10016774,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54510400,28;0,0;0,0;0,0;0,0;50680117,58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3830282,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3830282,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,021321147012869357;78,82361553571641;CAROUGE 41 FIDC NP SUBORDINADA JÚNIOR 1;SUCESSO;667832,0;04/2024;
46231978000165.0;62285390000140,0;0,0;0,0;0,0;0,0;0,0;135424804,15;0,0;135405881,83;18922,32;18922,32;0,0;132215919,89;132215919,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3138794,69;0,0;0,0;0,0;0,0;3138794,69;0,0;51167,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;132215919,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;132215919,89;132215919,89;0,0;0,0;0,0;0,0;0,0;0,0;97,63050478075954;CASA DO PRECATÓRIO I FIDC NP 1;SUCESSO;679025,0;05/2024;
50948092000104.0;16695922000109,0;0,0;0,0;0,0;0,0;0,0;18192805,79;0,0;18188018,33;4787,46;4787,46;0,0;10000,0;10000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;76695,14;0,0;0,0;0,0;0,0;76695,14;0,0;0,0;0,0;0,0;0,0;18101323,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05496678255916236;CESSIONÁRIO 1 RESP LIMITADA FIDC NP 1;SUCESSO;754553,0;09/2024;
50948197000163.0;16695922000109,0;0,0;0,0;0,0;0,0;0,0;1136577,29;15,0;1134703,91;1858,38;1858,38;0,0;10000,0;10000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;168258,14;0,0;0,0;0,0;0,0;168258,14;0,0;0,0;0,0;0,0;0,0;956445,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0013197518665888528;0,8798345777259018;CESSIONÁRIO 2 RESP LIMITADA FIDC NP ÚNICA 1;SUCESSO;754567,0;09/2024;
49319863000115.0;12063256000127,0;0,0;0,0;0,0;0,0;0,0;81917126,1;1143,19;81915982,91;0,0;0,0;0,0;81803808,14;81803808,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;112174,77;0,0;0,0;0,0;0,0;112174,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;81803808,14;0,0;0,0;0,0;0,0;0,0;0,0;81803808,14;81803808,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0013955445636660343;99,86166755916014;CHIMERA ALTERNATIVE ASSETS I RESP LIMITADA FIDC NP 1;SUCESSO;894781,0;04/2025;
54875483000105.0;12063256000127,0;0,0;0,0;0,0;0,0;0,0;32388848,59;472,07;32388376,46;0,06;0,06;0,0;32355363,44;32355363,44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;33013,02;0,0;0,0;0,0;0,0;33013,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32355363,44;32355363,44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0014575078168902577;99,89661518869079;CHIMERA ALTERNATIVE ASSETS VIII RESP LIMITADA FIDC NP ÚNICA 1;SUCESSO;894778,0;04/2025;
44395657000170.0;62285390000140,0;0,0;0,0;0,0;0,0;0,0;125162667,24;4478,27;125149797,83;8391,14;8391,02;0,12;123038127,28;123038127,28;0,0;0,0;0,0;0,0;0,0;0,0;123038127,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2111670,55;0,0;0,0;0,0;0,0;2111670,55;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;123038127,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;123038127,28;123038127,28;0,0;0,0;0,0;0,0;0,0;0,0035779598651512414;98,30257695297739;CM ESTADUAL FIDC NP SÊNIOR 1;SUCESSO;596260,0;01/2024;
